siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
989640883,00017,98964088300017,O,2025-07-20,NN,,,2025-12-05T16:10:13.987,true,A,O,,2025-07-20,1000,,,M,SELLALI,,RICHARD,,,,RICHARD,,43.22A,NAFRev2,,,,NN,,00017,2025-12-06T09:12:57.517,,,,2400,,,RUE,DU CHAMP DE CANNE,97351,MATOURY,,97307,,,973070661_B,353875.69,540471.55,A,,,,R.D PLOMBERIE 973,43.22A,NAFRev2,N,43.22G
990256059,00017,99025605900017,O,2025-09-01,NN,,,2025-12-05T20:24:51.51,true,A,O,,2025-09-01,1000,,,M,JACQUES,,ISAAC,,,,ISAAC,,43.22A,NAFRev2,,,,NN,,00017,2025-12-06T10:31:13.139,,,CCAS DE CAYENNE,16,,,,ZONE ARTISANALE GALMOT,97300,CAYENNE,,97302,,,,,,A,,,,PLOMBERIE SYSTEMES,43.22A,NAFRev2,N,43.22G
991012139,00028,99101213900028,O,2025-09-18,NN,,,2025-10-09T13:09:19.584,true,A,O,,2025-09-08,5710,UEL SERVICES ET CONSTRUCTIONS,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00028,2025-10-09T13:09:19.591,,,,67,,,,RD5 JARDINS DES TOUCANS,97356,MONTSINERY-TONNEGRANDE,,97313,,,,,,A,,,,,43.22A,NAFRev2,N,43.22H
991705245,00017,99170524500017,O,2025-09-22,NN,,,2025-09-29T12:55:42.272,true,A,O,,2025-09-22,1000,,,M,NUTSUGAN,,KOSSI,CELESTIN,,,KOSSI,,43.22A,NAFRev2,,,,NN,,00017,2025-09-29T12:55:42.271,,,CHEZ EDELINE JEAN,2,,,RUE,SIMONE FLERET FARLOT,97354,REMIRE-MONTJOLY,,97309,,,973090462_B,357139.46,539799.95,A,,,,CNG MULTISERVICES BTP,43.22A,NAFRev2,N,81.10Y
991901380,00014,99190138000014,O,2025-09-18,NN,,,2025-10-22T16:14:25.219,true,A,O,,2025-09-18,5710,PLOMB ECO OUEST,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00014,2025-10-02T08:10:59.21,,,ZI COLLERY 4,14,,,RUE,DES LIBELLULES,97300,CAYENNE,,97302,,,,353701.03,541885.95,A,,,,,43.22A,NAFRev2,O,43.22G
992988303,00010,99298830300010,O,2025-10-13,NN,,,2025-10-23T14:52:14.342,true,A,O,,2025-10-13,5710,ALBERT PLOMBERIE PLUS,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00010,2025-10-23T14:52:14.341,,,LOTISSEMENT SITE AGATHE,8,B,,RUE,MOUCAYA,97355,MACOURIA,,97305,,,973050697_B,337361.31,553407.84,A,,,,,43.22A,NAFRev2,N,43.22G
993580992,00010,99358099200010,O,2025-11-05,NN,,,2025-11-06T12:38:15.55,true,A,O,,2025-11-05,1000,,,M,CASTOLI,,LEO,,,,LEO,,43.22A,NAFRev2,,,,NN,,00010,2025-11-06T12:38:15.55,,,,3,,,RUE,DES LYCHEES,97320,SAINT LAURENT DU MARONI,,97311,,,973110274_C,,,A,,,,LC,43.22A,NAFRev2,N,43.22G
993930403,00015,99393040300015,O,2025-11-17,NN,,,2025-11-17T13:43:56.973,true,A,O,,2025-11-17,1000,,,M,FRANCK,,LOUINICE,,,,LOUINICE,,43.22A,NAFRev2,,,,NN,,00015,2025-11-17T13:43:56.973,,,LOT COGNEAU LAMIRANDE,1221,,,ROUTE,DE LA DISTILLERIE,97351,MATOURY,,97307,,,973070693_B,352909.37,538825.55,A,,,,PMG - PLOMBERIE MODERNE GUYANE,43.22A,NAFRev2,N,43.22G
994222412,00011,99422241200011,O,2025-11-21,NN,,,2025-11-24T11:28:13.004,true,A,O,,2025-11-21,1000,,,M,DORVILIEN,,CLAUDE,,,,CLAUDE,,43.22A,NAFRev2,,,,NN,,00011,2025-11-24T11:28:13.003,,,APPT B COGNEAU LAMIRANDE,1,,,RUE,DU RHUM VIEUX,97351,MATOURY,,97307,,,973070687_B,353090.95,538896.4,A,,,,EXPERT PLOMBERIE,43.22A,NAFRev2,N,43.22G
995247145,00015,99524714500015,P,2025-12-16,NN,,,2026-01-13T12:11:00.261,true,A,P,,2025-12-16,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],43.22A,NAFRev2,,,,NN,,00015,2026-01-13T12:11:00.26,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],KOUROU,,97304,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],43.22A,NAFRev2,N,43.22G
999595127,00013,99959512700013,O,2025-01-01,NN,,,2026-01-09T17:11:59.501,true,A,O,,2025-01-01,1000,,,M,AURELIEN,,JONAS,,,,JONAS,,43.22A,NAFRev2,,,,NN,,00013,2026-01-09T17:11:59.5,,,1515,,,,RUE,DU CHAMP DE CANNE,97351,MATOURY,,97307,,,973070661_B,353752.6,539968.82,A,,,,E.I. AURELIEN JONAS,43.22A,NAFRev2,N,43.22G
999634041,00019,99963404100019,O,2025-12-20,NN,,,2026-01-19T12:56:16.422,true,A,O,,2025-12-20,5499,GINOU PLOMBERIE 973,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00019,2026-01-19T12:56:16.422,,,COGNEAU LAMIRANDE,480,A,,RUE,AROUMAN,97351,MATOURY,,97307,,,973070925_B,354452.8,539718.35,A,,,,,43.22A,NAFRev2,N,43.22G
